Name,Structure Graph ID,ID,Ea (J/mol),A,RT_conductivity (S/m),SMILES,Cation Name,Anion Name,Cation SMILES,Anion SMILES,reference,source
ethyltributylphosphonium bis(trifluoromethanesulfonyl)imide,ABuTJe,TErdh,31882.32747,32205.29126,0.083574602,CCCC[P+](CC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ethyltributylphosphonium,bis(trifluoromethanesulfonyl)imide,CCCC[P+](CC)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,"Philippi, F.; Rauber, D.; Zapp, J.; Hempelmann, R. (2017) Phys. Chem. Chem. Phys. 19(34), 23015-23023.",synthesized by the authors
1-methylpyridinium methylsulfate,AAnYKa,ycISz,30498.7229,80885.75199,0.366800261,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],1-methylpyridinium,methylsulfate,C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],"Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",synthesized by the authors
tributylmethylphosphonium methyl sulfate,ABLIPe,uBPkn,48632.69419,3600108.162,0.010858306,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium,methyl,CCCC[P+](C)(CCCC)CCCC,COS(=O)(=O)[O-],"Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",commercial source
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,ABriGF,Kgkmd,39348.84949,417903.8778,0.053342411,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",synthesized by the authors
1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,YkRaC,35690.01939,245668.4263,0.137208352,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium,methyl,CCCCN1C=C[N+](=C1)C,COS(=O)(=O)[O-],"Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",commercial source
1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,VtbcU,34095.87068,120961.8659,0.128522154,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium,methyl,CCCCN1C=C[N+](=C1)C,COS(=O)(=O)[O-],"Tsamba, M.; Sarraute, S.; Traikia, M.; Husson, P. (2014) J. Chem. Eng. Data 59(6), 1747-1754.",commercial source
1-butyl-3-methylimidazolium trifluoromethanesulfonate,ABDWVo,tiOEl,27445.8819,20185.75797,0.313665702,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],"Tsamba, M.; Sarraute, S.; Traikia, M.; Husson, P. (2014) J. Chem. Eng. Data 59(6), 1747-1754.",commercial source
1-ethyl-3-methylimidazolium methyl sulfate,AAqmVN,JIQro,25772.82808,20019.87198,0.61095036,CCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium,methyl,CCN1C=C[N+](=C1)C,COS(=O)(=O)[O-],"Tsamba, M.; Sarraute, S.; Traikia, M.; Husson, P. (2014) J. Chem. Eng. Data 59(6), 1747-1754.",commercial source
1-dodecyl-3-methylimidazolium tetrafluoroborate,ABNCBt,CGhWI,149707.1662,3.2e+21,1.89e-05,[B-](F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](=C1)C,1-dodecyl-3-methylimidazolium,tetrafluoroborate,CCCCCCCCCCCCN1C=C[N+](=C1)C,[B-](F)(F)(F)F,"Vila, J.; Fernandez-Castro, B.; Rilo, E.; Carrete, J.; Dominguez-Perez, M.; Rodriguez, J. R.; Garcia, M.; Varela, L. M.; Cabeza, O. (2012) Fluid Phase Equilib. 320, 1-10.",commercial source
1-butylpyrrolidinium bis(trifluoromethylsulfonyl)amide,ABabvA,jEUCl,25258.23465,8611.681425,0.323437573,CCCC[NH+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyrrolidinium,bis(trifluoromethylsulfonyl)amide,CCCC[NH+]1CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Vogl, T.; Goodrich, P.; Jacquemin, J.; Passerini, S.; Balducci, A. (2016) J. Phys. Chem. C 120, 8525-8533.",synthesized by the authors
pyrrolidinium bis(trifluoromethanesulfonyl)imide,ABPmkm,cshGH,26291.14655,12969.28029,0.321107157,C1CC[NH2+]C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,pyrrolidinium,bis(trifluoromethanesulfonyl)imide,C1CC[NH2+]C1,C(F)(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,"Vogl, T.; Goodrich, P.; Jacquemin, J.; Passerini, S.; Balducci, A. (2016) J. Phys. Chem. C 120, 8525-8533.",synthesized by the authors
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,ABdMNo,GixjZ,25102.20651,7451.21035,0.298033997,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1(CCCC1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Vogl, T.; Goodrich, P.; Jacquemin, J.; Passerini, S.; Balducci, A. (2016) J. Phys. Chem. C 120, 8525-8533.",
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,ABdMNo,peYMI,28507.95602,27661.58088,0.280040781,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1(CCCC1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Vranes, M.; Tot, A.; Papovic, S.; Zec, N.; Dozic, S.; Gadzuric, S. (2015) J. Chem. Thermodyn. 81, 66-76.",commercial source
bis(dimethylamino)dibutylaminocyclopropenium bis(trifluoromethanesulfonyl)amide,AByVDl,OEVWL,26574.44354,8810.766881,0.194586888,CCCCN(CCCC)[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)dibutylaminocyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCCN(CCCC)[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
(3-aminopropyl)tributylphosphonium L-valinate,ABUVJK,wULhy,33727.51336,12644.46638,0.015587161,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium,L-valinate,CC(C)[C@H](N)C(=O)[O-],CC(C)C(C(=O)[O-])N,"Wang, Z.; Fu, L.; Zhang, J.; Xu, H.; Shang, Y.; Zhang, L.; Ma, Q.; Wang, Z. (2011) Guocheng Gongcheng Xuebao 11(5), 818-822.",synthesized by the authors
(3-aminopropyl)tributylphosphonium L-alaninate,ABPBeu,ezcyE,32784.09232,9264.766592,0.016710537,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium,L-alaninate,CCCC[P+](CCCC)(CCCC)CCCN,CC(C(=O)[O-])N,"Wang, Z.; Fu, L.; Zhang, J.; Xu, H.; Shang, Y.; Zhang, L.; Ma, Q.; Wang, Z. (2011) Guocheng Gongcheng Xuebao 11(5), 818-822.",synthesized by the authors
(3-aminopropyl)tributylphosphonium L-leucinate,ABXFrx,MODhT,37962.48255,37718.77639,0.008422642,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium,L-leucinate,CC(C)C[C@H](N)C(=O)[O-],CC(C)CC(C(=O)[O-])N,"Wang, Z.; Fu, L.; Xu, H.; Shang, Y.; Zhang, L.; Zhang, J. (2012) J. Chem. Eng. Data 57(4), 1057-1063.",synthesized by the authors
(3-aminopropyl)tributylphosphonium L-valinate,ABUVJK,VYqfS,39174.142,61737.32625,0.00845577,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium,L-valinate,CC(C)[C@H](N)C(=O)[O-],CC(C)C(C(=O)[O-])N,"Wang, Z.; Fu, L.; Xu, H.; Shang, Y.; Zhang, L.; Zhang, J. (2012) J. Chem. Eng. Data 57(4), 1057-1063.",synthesized by the authors
(3-aminopropyl)tributylphosphonium L-alaninate,ABPBeu,VMkAG,33593.81645,12067.04603,0.015699704,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium,L-alaninate,CCCC[P+](CCCC)(CCCC)CCCN,CC(C(=O)[O-])N,"Wang, Z.; Fu, L.; Xu, H.; Shang, Y.; Zhang, L.; Zhang, J. (2012) J. Chem. Eng. Data 57(4), 1057-1063.",synthesized by the authors
potassium bis(fluorosulfonyl)amide,AAqIKq,oUcEz,35998.60982,124311.32,0.061302216,[N-](S(=O)(=O)F)S(=O)(=O)F.[K+],potassium,bis(fluorosulfonyl)amide,[K],[K+],"Yamamoto, H.; Chen, C.-Y.; Kubota, K.; Matsumoto, K.; Hagiwara, R. (2020) J. Phys. Chem. B 124(29), 6341-6347.",commercial source
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,ABdMNo,pVIHT,27934.63115,22110.55251,0.282092564,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1(CCCC1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Zarrougui, Ramzi; Dhahbi, Mahmoud; Lemordant, Daniel (2011) Ionics 17, 343-352.",commercial source
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,ABhYBm,brfMQ,34991.55902,216130.5903,0.159999717,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexylpyridinium,bis(trifluromethylsulfonyl)imide,CCCCCC[N+]1=CC=CC=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Zhang, Q.-G.; Sun, S.-S.; Pitula, S.; Liu, Q.-S.; Welz-Biermann, U.; Zhang, J.-J. (2011) J. Chem. Eng. Data 56(12), 4659-4664.",synthesized by the authors
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,VEUKu,34094.06974,786598.49,0.836369434,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],1-ethyl-3-methylimidazolium,trifluoromethanesulfonate,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],"Aranowski, R.; Cichowska-Kopczynska, I.; Debski, B.; Jasinski, P. (2016) J. Mol. Liq. 221, 541-546.",commercial source
3-ethylthiazolium trifluoromethanesulfonate,AAygjI,zAGpV,26205.59155,16516.3526,0.423289677,CC[n+]1ccsc1.O=S(=O)([O-])C(F)(F)F,3-ethylthiazolium,trifluoromethanesulfonate,CC[n+]1ccsc1,C(F)(F)(F)S(=O)(=O)[O-],"Cooper, Emanuel I.; O'Sullivan, Eugene J. M. (1992) Proc. - Electrochem. Soc. 16, 386-96.",synthesized by the authors
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,dCmge,21755.13248,5832.987608,0.900211723,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],1-ethyl-3-methylimidazolium,trifluoromethanesulfonate,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],"Cooper, Emanuel I.; O'Sullivan, Eugene J. M. (1992) Proc. - Electrochem. Soc. 16, 386-96.",synthesized by the authors
3-ethylthiazolium trifluoromethanesulfonate,AAygjI,ytCjy,26488.56803,17937.52375,0.410117147,CC[n+]1ccsc1.O=S(=O)([O-])C(F)(F)F,3-ethylthiazolium,trifluoromethanesulfonate,CC[n+]1ccsc1,C(F)(F)(F)S(=O)(=O)[O-],"Cooper, Emanuel; Walker, George F. (1991) Joint ACS/MRS symposium, ""Frontiers in Materials Science: Chemistry and Technology"" Rochester: NY.",synthesized by the authors
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,PsJTd,21940.41414,6224.622407,0.891466185,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],1-ethyl-3-methylimidazolium,trifluoromethanesulfonate,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],"Cooper, Emanuel; Walker, George F. (1991) Joint ACS/MRS symposium, ""Frontiers in Materials Science: Chemistry and Technology"" Rochester: NY.",synthesized by the authors
1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,ABWiWC,DZmvN,19968.64655,1496.399287,0.474785354,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium,bis[(trifluoromethyl)sulfonyl]imide,CC[N+]1=CC=CC=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Dzida, M.; Musial, M.; Zorebski, E.; Zorebski, M.; Jacquemin, J.; Goodrich, P.; Wojnarowska, Z.; Paluch, M. (2019) J. Mol. Liq. 278, 401-412.",synthesized by the authors
1-butyl-3-vinylimidazolium L-histidinate,ABGlWy,pkuBM,45540.46732,4827295.811,0.050689182,C=C[n+]1ccn(CCCC)c1.N[C@@H](Cc1c[nH]cn1)C(=O)[O-],1-butyl-3-vinylimidazolium,L-histidinate,C=C[n+]1ccn(CCCC)c1,C1=C(N=C[N-]1)CC(C(=O)[O-])N,"Fan, J.-P.; Yuan, C.; Lai, X.-H.; Xie, C.-F.; Chen, H.-P.; Peng, H.-L. (2022) J. Mol. Liq. 364, 119944.",synthesized by the authors
1-butyl-3-vinylimidazolium L-serinate,AAxFrF,EEYGB,43967.95258,214566.4477,0.004248946,C=C[n+]1ccn(CCCC)c1.N[C@@H](CO)C(=O)[O-],1-butyl-3-vinylimidazolium,L-serinate,C=C[n+]1ccn(CCCC)c1,C(C(C(=O)[O-])N)O,"Fan, J.-P.; Yuan, C.; Lai, X.-H.; Xie, C.-F.; Chen, H.-P.; Peng, H.-L. (2022) J. Mol. Liq. 364, 119944.",synthesized by the authors
1-butyl-3-vinylimidazolium L-lysinate,ABFAHy,SSIIw,19372.30158,294.1764207,0.118724025,C=C[n+]1ccn(CCCC)c1.NCCCC[C@H](N)C(=O)[O-],1-butyl-3-vinylimidazolium,L-lysinate,C=C[n+]1ccn(CCCC)c1,C(CCN)CC(C(=O)[O-])N,"Fan, J.-P.; Yuan, C.; Lai, X.-H.; Xie, C.-F.; Chen, H.-P.; Peng, H.-L. (2022) J. Mol. Liq. 364, 119944.",synthesized by the authors
1-butyl-3-vinylimidazolium glycinate,AArQSv,LCHwK,34207.32689,7145.048799,0.007257839,CCCC[N+]1=CN(C=C1)C=C.C(C(=O)[O-])N,1-butyl-3-vinylimidazolium,glycinate,CCCC[N+]1=CN(C=C1)C=C,C(C(=O)[O-])N,"Fan, J.-P.; Yuan, C.; Lai, X.-H.; Xie, C.-F.; Chen, H.-P.; Peng, H.-L. (2022) J. Mol. Liq. 364, 119944.",synthesized by the authors
3-ethylthiazolium bis((trifluoromethyl)sulfonyl)amide,ABXrps,cFyxx,27490.6412,23378.95507,0.356783812,CC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)F,3-ethylthiazolium,bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccsc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)F,"Fei, Y.; Chen, Z.; Zhang, J.; Yu, M.; Kong, J.; Wu, Z.; Cao, J.; Zhang, J. (2021) J. Mol. Liq. 342, 117553.",synthesized by the authors
3-ethyl-4-methylthiazolium difluoro(oxalato)borate,AAyyWT,Thuwn,26864.36864,12522.30376,0.246030297,CC[n+]1cscc1C.O=C1O[B-](F)(F)OC1=O,3-ethyl-4-methylthiazolium,difluoro(oxalato)borate,CC[n+]1cscc1C,O=C1O[B-](F)(F)OC1=O,"Fei, Y.; Chen, Z.; Zhang, J.; Yu, M.; Kong, J.; Wu, Z.; Cao, J.; Zhang, J. (2021) J. Mol. Liq. 342, 117553.",synthesized by the authors
1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAmkSk,OPHIL,24347.12885,14426.62295,0.782519031,CC[NH+]1CN(C=C1)C.C(=C(C#N)C#N)=[N-],1-ethyl-3-methyl-1H-imidazolium,tricyanomethanide,CC[NH+]1CN(C=C1)C,C(=C(C#N)C#N)=[N-],"Ganbold, B.; Zheng, G.; Willis, S. A.; Dennis, G. R.; Price, W. S. (2015) J. Mol. Liq. 2015, 96-101.",commercial source
2-methylpyridinium acetate,AAdXss,lmHbt,74776.09259,47031738592.0,0.003727842,CC(=O)[O-].Cc1cccc[nH+]1,2-methylpyridinium,acetate,CC(=O)[O-],CC(=O)[O-],"Hasani, M.; Amin, S. A.; Yarger, J. L.; Davidowski, S. K.; Angell, C. A. (2019) J. Phys. Chem. B 123(8), 1815-1821.",synthesized by the authors
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,ABXNZH,UdPHF,18533.28273,1542.048204,0.873024885,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1-ethyl-3-methylimidazolium,bis((trifluoromethyl)sulfonyl)imide,CCN1C=C[N+](=C1)C,CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,"Hofmann, A.; Migeot, M.; Hanemann, T. (2016) J. Chem. Eng. Data 61(1), 114-123.",commercial source
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,ABabds,PURMI,24379.1575,8100.879992,0.433761434,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium,bis[(trifluoromethyl)sulfonyl]imide,CCC[N+]1(CCCC1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Huang, Q.; Lee, Y.-Y.; Gurkan, B. (2019) Ind. Eng. Chem. Res. 58(50), 22587-22597.",commercial source
1-butyl-3-methylimidazolium acetate,AAmGQS,cxfUm,50912.53468,39827912.75,0.047885173,CCCCN1C=C[N+](=C1)C.CC(=O)[O-],1-butyl-3-methylimidazolium,acetate,CCCCN1C=C[N+](=C1)C,CC(=O)[O-],"Kanakubo, M.; Makino, T.; Umecky, T. (2016) J. Mol. Liq. 217, 112-119.",commercial source
"N-methyl-N,N-dioctyl-1-octanaminium chloride",ABZlTO,zQBUP,48115.90024,695665.5334,0.002584583,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],"N-methyl-N,N-dioctyl-1-octanaminium",chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-],"Litaiem, Y.; Dhahbi, M. (2012) J. Mol. Liq. 169, 54-62.",commercial source
tetramethylammonium stearate,ABQoGQ,xCcqr,47720.90885,578646.8349,0.002521197,CCCCCCCCCCCCCCCCCC(=O)[O-].C[N+](C)(C)C,tetramethylammonium,stearate,C[N+](C)(C)C,CCCCCCCCCCCCCCCCCC(=O)[O-],"Myrdek, Thomas; Popescu, Crisan; Kunz, Werner (2021) J. Mol. Liq. 322, 114947.",synthesized by the authors
trioctylammonium 5-carboxypentanoate,ABsGoB,JeBgA,42899.20784,15167.11241,0.000462241,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.C(CCC(=O)[O-])CC(=O)O,trioctylammonium,5-carboxypentanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,C(CCC(=O)[O-])CC(=O)O,"Ramjhan, Z.; Lokhat, D.; Alshammari, M. B.; Joy, M. N.; Ahmad, A. (2021) J. Mol. Liq. 342, 117534.",synthesized by the authors
trioctylammonium 9-carboxynonanoate,ACCvtj,DJMgz,60803.13391,7752639.058,0.000172428,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])CCCCCCCCC(=O)O,trioctylammonium,9-carboxynonanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,O=C([O-])CCCCCCCCC(=O)O,"Ramjhan, Z.; Lokhat, D.; Alshammari, M. B.; Joy, M. N.; Ahmad, A. (2021) J. Mol. Liq. 342, 117534.",synthesized by the authors
trioctylammonium phthalate,ABvyrm,IilDi,57596.53294,31015113.78,0.002514988,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.C1=CC=C(C(=C1)C(=O)[O-])C(=O)[O-],trioctylammonium,phthalate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,C1=CC=C(C(=C1)C(=O)[O-])C(=O)[O-],"Ramjhan, Z.; Lokhat, D.; Alshammari, M. B.; Joy, M. N.; Ahmad, A. (2021) J. Mol. Liq. 342, 117534.",synthesized by the authors
1-(3-((3-butoxy-2-hydroxypropyl)amino)propyl)-1H-imidazol-3-ium ethanesulfonate,ABSOBi,FhBWp,51033.59796,10248911.91,0.011734936,CCCCOCC(O)CNCCCn1cc[nH+]c1.CCS(=O)(=O)[O-],1-(3-((3-butoxy-2-hydroxypropyl)amino)propyl)-1H-imidazol-3-ium,ethanesulfonate,CCCCOCC(O)CNCCCn1cc[nH+]c1,CCS(=O)(=O)[O-],"Shevchenko, V. V.; Gumenna, M. A.; Korolovych, V. F.; Stryutsky, A. V.; Trachevsky, V. V.; Hrebnov, O.; Klepko, V. V.; Klymenko, N. S.; Shumsky, V. F.; Davydenko, V. V.; Ledin, P. A. (2017) J. Mol. Liq. 235, 68-76.",synthesized by the authors
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,ABchwx,UTNIn,24165.89737,7317.779693,0.427033263,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,"Srour, H.; Traikia, M.; Fenet, B.; Rouault, H.; Gomes, M. F. C.; Santini, C. C.; Husson, P. (2015) J. Solution Chem. 44, 495-510.",synthesized by the authors
1-hexadecyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)amide,ACJfeO,cQqpq,238844.6557,7.79e+34,1.11e-07,CCCCCCCCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexadecyl-1-methylpyrrolidinium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Tu, W.; Jurkiewicz, K.; Adrjanowicz, K. (2021) J. Mol. Liq. 324, 115115.",commercial source
1-hexadecyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)amide,ACJfeO,JvizB,161958.0735,6.63e+21,2.79e-07,CCCCCCCCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexadecyl-1-methylpyrrolidinium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Tu, W.; Jurkiewicz, K.; Adrjanowicz, K. (2021) J. Mol. Liq. 324, 115115.",commercial source
bis(dimethylamino)dipropylaminocyclopropenium bis(trifluoromethanesulfonyl)amide,ABtBdY,USVee,25442.93328,6765.147163,0.235841464,CCCN(CCC)[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)dipropylaminocyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCN(CCC)[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
bis(dimethylamino)diethylaminocyclopropenium bis(trifluoromethanesulfonyl)amide,ABngVY,GsnOf,26640.53694,10636.9097,0.228736582,CCN(CC)[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)diethylaminocyclopropenium,bis(trifluoromethanesulfonyl)amide,CCN(CC)[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
"N,N-dimethylacetamidium bis(trifluoromethanesulfonyl)amide",ABSqAF,TqSvf,26845.10155,12382.44877,0.245180842,CC(=O)[NH+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethylacetamidium",bis(trifluoromethanesulfonyl)amide,CC(=O)[NH+](C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Watanabe, M.; Kodama, D.; Makino, T.; Kanakubo, M. (2016) J. Chem. Eng. Data 61(12), 4215-4221.",synthesized by the authors
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,ABiCtA,HIVej,30891.67091,55175.19825,0.213528656,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCCN1C=C[N+](=C1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Widegren, J. A.; Magee, J. W. (2007) J. Chem. Eng. Data 52(6), 2331-2338.",synthesized by others
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,ABiCtA,BpJlN,30795.77614,53034.10021,0.213338109,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCCN1C=C[N+](=C1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Widegren, J. A.; Saurer, E. M.; Marsh, K. N.; Magee, J. W. (2005) J. Chem. Thermodyn. 37(6), 569-575.",synthesized by others
